"_time",bytes,"bytes_in","bytes_out","dest_ip","dest_port",packets,"packets_in","packets_out","src_ip"
"1495499264.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495498638.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495498638.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495498638.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495498594.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495498594.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495498594.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495498592.000",3632,1837,1795,"10.11.168.180",445,22,9,13,"10.84.42.134"
"1495498590.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495498590.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495498590.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495498579.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495498579.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495498579.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495498565.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495498565.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495498565.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495498549.000",82,0,82,"10.125.242.1",445,1,0,1,"10.84.42.134"
"1495498549.000",82,0,82,"136.98.100.1",445,1,0,1,"10.84.42.134"
"1495498549.000",82,0,82,"136.98.149.1",445,1,0,1,"10.84.42.134"
"1495498547.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495498547.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495498547.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495498251.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495498251.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495498170.000",8046,2731,5315,"10.11.168.10",445,30,13,17,"10.84.42.134"
"1495498039.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495498039.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495498039.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495498037.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495498037.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495498037.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497992.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497992.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497984.000",7440,2347,5093,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495497870.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497870.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497870.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497814.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497814.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497814.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497813.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497813.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497813.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497812.000",7502,2405,5097,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1495497374.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497374.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497374.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497373.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497373.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497373.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497329.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497329.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497329.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497328.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497328.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497328.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497327.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497327.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497326.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497326.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497326.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497301.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497301.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497301.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497300.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497300.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497300.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497296.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497296.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497095.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497095.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497095.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497095.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497095.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497084.000",7440,2347,5093,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495497052.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497052.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497052.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495497052.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497052.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495497052.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495497046.000",8620,3055,5565,"10.11.168.9",445,32,13,19,"10.84.42.134"
"1495496747.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496747.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496747.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496738.000",6473,1823,4650,"10.11.168.10",445,22,9,13,"10.84.42.134"
"1495496737.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496737.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496735.000",410,0,410,"10.125.242.1",445,6,0,6,"10.84.42.134"
"1495496376.000",147403,78067,69336,"10.11.168.10",445,543,264,279,"10.84.42.134"
"1495496312.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496312.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496274.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496274.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496274.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496263.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496263.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496263.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496261.000",6999,2305,4694,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1495496225.000",56836,25114,31722,"10.11.168.180",445,280,136,144,"10.84.42.134"
"1495496223.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496223.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496223.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496216.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496216.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496216.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496214.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496214.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496214.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496209.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496209.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496209.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496184.000",7440,2347,5093,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495496171.000",211645,112303,99342,"10.11.168.10",445,779,386,393,"10.84.42.134"
"1495496166.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496166.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496166.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496148.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496148.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496132.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496132.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496132.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496122.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495496122.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496122.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496119.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495496119.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495496119.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495916.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495495906.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495906.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495906.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495891.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495891.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495891.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495889.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495889.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495889.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495886.000",7505,2347,5158,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495495884.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495884.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495884.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495882.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495882.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495842.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495842.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495842.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495838.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495838.000",34586,15200,19386,"10.11.168.180",445,161,77,84,"10.84.42.134"
"1495495838.000",6531,1822,4709,"10.11.168.10",445,23,9,14,"10.84.42.134"
"1495495838.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495838.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495836.000",6488,1823,4665,"10.11.168.10",445,23,9,14,"10.84.42.134"
"1495495802.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495802.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495802.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495797.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495797.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495797.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495797.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495797.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495797.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495668.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495647.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495647.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495647.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495646.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495646.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495642.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495642.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495642.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495432.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495408.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495408.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495408.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495397.000",6573,1823,4750,"10.11.168.9",445,23,9,14,"10.84.42.134"
"1495495331.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495331.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495331.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495495330.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495495330.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495495330.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495494829.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495494829.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495494829.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495494734.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495494731.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495494731.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495494731.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495494730.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495494684.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495494684.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495494684.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495494682.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495494682.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495494682.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495494673.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495494255.000",7444,2347,5097,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495494249.000",4748318,2523658,2224660,"10.11.168.3",445,18089,9011,9078,"10.84.42.134"
"1495494217.000",28279,12517,15762,"10.11.168.180",445,137,69,68,"10.84.42.134"
"1495494212.000",8102,2759,5343,"10.11.168.9",445,30,13,17,"10.84.42.134"
"1495494198.000",17121,7667,9454,"10.11.168.180",445,80,38,42,"10.84.42.134"
"1495494181.000",7444,2347,5097,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495494114.000",8145,2701,5444,"10.11.168.10",445,30,12,18,"10.84.42.134"
"1495494114.000",13610,6043,7567,"10.11.168.180",445,63,30,33,"10.84.42.134"
"1495493703.000",35930,22355,13575,"10.11.168.10",445,141,55,86,"10.84.42.134"
"1495493699.000",6943,3104,3839,"10.11.168.180",445,34,15,19,"10.84.42.134"
"1495493601.000",12322,5927,6395,"10.11.168.180",445,65,37,28,"10.84.42.134"
"1495493597.000",6573,1823,4750,"10.11.168.9",445,23,9,14,"10.84.42.134"
"1495493518.000",6505,1881,4624,"10.11.168.9",445,24,10,14,"10.84.42.134"
"1495493516.000",6471,1822,4649,"10.11.168.9",445,22,9,13,"10.84.42.134"
"1495493483.000",7440,2347,5093,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495493381.000",126,64,62,"10.83.14.134",445,2,1,1,"10.84.42.134"
"1495493381.000",124,60,64,"10.83.14.134",445,2,1,1,"10.84.42.134"
"1495493356.000",62,0,62,"10.83.14.134",445,1,0,1,"10.84.42.134"
"1495493356.000",64,0,64,"10.83.14.134",445,1,0,1,"10.84.42.134"
"1495493355.000",62,0,62,"10.83.14.134",445,1,0,1,"10.84.42.134"
"1495493309.000",7444,2347,5097,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495493216.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495493216.000",28794,12596,16198,"10.11.168.180",445,135,63,72,"10.84.42.134"
"1495493186.000",7505,2347,5158,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495492954.000",422,212,210,"10.83.68.49",445,7,3,4,"10.84.42.134"
"1495492954.000",2070,1154,916,"10.83.68.49",445,16,6,10,"10.84.42.134"
"1495492952.000",2066,1150,916,"10.83.29.158",445,16,6,10,"10.84.42.134"
"1495492952.000",282,142,140,"10.83.29.158",445,5,2,3,"10.84.42.134"
"1495492952.000",2066,1150,916,"10.83.29.158",445,16,6,10,"10.84.42.134"
"1495492952.000",2070,1154,916,"10.83.68.49",445,16,6,10,"10.84.42.134"
"1495492951.000",422,212,210,"10.83.68.49",445,7,3,4,"10.84.42.134"
"1495492951.000",2066,1150,916,"10.83.29.158",445,16,6,10,"10.84.42.134"
"1495492951.000",282,142,140,"10.83.29.158",445,5,2,3,"10.84.42.134"
"1495492951.000",2070,1154,916,"10.83.68.49",445,16,6,10,"10.84.42.134"
"1495492950.000",422,212,210,"10.83.68.49",445,7,3,4,"10.84.42.134"
"1495492949.000",282,142,140,"10.83.29.158",445,5,2,3,"10.84.42.134"
"1495492949.000",2066,1150,916,"10.83.29.158",445,16,6,10,"10.84.42.134"
"1495492949.000",2070,1154,916,"10.83.68.49",445,16,6,10,"10.84.42.134"
"1495492948.000",2070,1154,916,"10.83.68.49",445,16,6,10,"10.84.42.134"
"1495492948.000",282,142,140,"10.83.29.158",445,5,2,3,"10.84.42.134"
"1495492948.000",422,212,210,"10.83.68.49",445,7,3,4,"10.84.42.134"
"1495492948.000",2066,1150,916,"10.83.29.158",445,16,6,10,"10.84.42.134"
"1495492946.000",82,0,82,"186.214.252.94",445,1,0,1,"10.84.42.134"
"1495492946.000",82,0,82,"10.157.36.22",445,2,0,2,"10.84.42.134"
"1495492945.000",82,0,82,"136.98.181.1",445,2,0,2,"10.84.42.134"
"1495492945.000",82,0,82,"10.157.36.22",445,2,0,2,"10.84.42.134"
"1495492945.000",82,0,82,"136.98.182.1",445,2,0,2,"10.84.42.134"
"1495492943.000",82,0,82,"10.157.36.22",445,2,0,2,"10.84.42.134"
"1495492943.000",82,0,82,"136.98.182.1",445,2,0,2,"10.84.42.134"
"1495492943.000",82,0,82,"186.214.252.94",445,1,0,1,"10.84.42.134"
"1495492943.000",82,0,82,"136.98.181.1",445,2,0,2,"10.84.42.134"
"1495492941.000",82,0,82,"10.157.36.22",445,2,0,2,"10.84.42.134"
"1495492941.000",82,0,82,"186.214.252.94",445,1,0,1,"10.84.42.134"
"1495492941.000",82,0,82,"136.98.181.1",445,2,0,2,"10.84.42.134"
"1495492941.000",82,0,82,"136.98.182.1",445,2,0,2,"10.84.42.134"
"1495492940.000",82,0,82,"10.157.36.22",445,2,0,2,"10.84.42.134"
"1495492940.000",82,0,82,"136.98.182.1",445,2,0,2,"10.84.42.134"
"1495492940.000",82,0,82,"136.98.181.1",445,2,0,2,"10.84.42.134"
"1495492940.000",82,0,82,"186.214.252.94",445,1,0,1,"10.84.42.134"
"1495492938.000",82,0,82,"10.84.90.244",445,2,0,2,"10.84.42.134"
"1495491693.000",6546,1881,4665,"10.11.168.9",445,24,10,14,"10.84.42.134"
"1495491683.000",7498,2405,5093,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1495491451.000",7420,2347,5073,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495491063.000",2000,1154,846,"10.83.22.26",445,15,6,9,"10.84.42.134"
"1495491060.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495491060.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495491060.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495490516.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495490367.000",2134,1218,916,"10.83.22.26",445,17,7,10,"10.84.42.134"
"1495490367.000",282,142,140,"10.83.22.26",445,5,2,3,"10.84.42.134"
"1495489772.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489772.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489772.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489771.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489771.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489771.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489767.000",7442,2346,5096,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495489449.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489449.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489449.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489173.000",7525,2347,5178,"10.11.168.9",445,27,11,16,"10.84.42.134"
"1495489163.000",8065,2701,5364,"10.11.168.10",445,29,12,17,"10.84.42.134"
"1495488823.000",217320,113456,103864,"10.11.168.10",445,796,392,404,"10.84.42.134"
"1495488716.000",7881,2663,5218,"10.11.168.9",445,28,12,16,"10.84.42.134"
"1495488475.000",486,276,210,"10.83.185.183",445,8,4,4,"10.84.42.134"
"1495488475.000",2384,1468,916,"10.83.185.183",445,17,7,10,"10.84.42.134"
"1495488250.000",7485,2347,5138,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495487916.000",6595,1881,4714,"10.11.168.10",445,25,10,15,"10.84.42.134"
"1495487352.000",7485,2347,5138,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495487352.000",7420,2347,5073,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495487298.000",6573,1823,4750,"10.11.168.9",445,23,9,14,"10.84.42.134"
"1495486374.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495486371.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495486371.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495486371.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485977.000",6467,1823,4644,"10.11.168.10",445,23,9,14,"10.84.42.134"
"1495485948.000",10060,4506,5554,"10.11.168.180",445,48,22,26,"10.84.42.134"
"1495485710.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485710.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485708.000",6965,3162,3803,"10.11.168.180",445,35,16,19,"10.84.42.134"
"1495485498.000",6631,1881,4750,"10.11.168.9",445,24,10,14,"10.84.42.134"
"1495485496.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485479.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485479.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485479.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485476.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485476.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485476.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485392.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485392.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485389.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485389.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485389.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485389.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485389.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485389.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485111.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485111.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485111.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484868.000",10060,4506,5554,"10.11.168.180",445,48,22,26,"10.84.42.134"
"1495484808.000",10060,4506,5554,"10.11.168.180",445,48,22,26,"10.84.42.134"
"1495484366.000",7442,2346,5096,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495484358.000",6965,3162,3803,"10.11.168.180",445,35,16,19,"10.84.42.134"
