"_time",bytes,"bytes_in","bytes_out","dest_ip","dest_port",packets,"packets_in","packets_out","src_ip"
"1495485250.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485250.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485003.000",41695,27774,13921,"10.11.168.10",445,149,60,89,"10.84.42.134"
"1495484991.000",14292,4803,9489,"10.11.168.9",445,54,23,31,"10.84.42.134"
"1495484560.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484560.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484560.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484538.000",10255,4641,5614,"10.11.168.180",445,50,23,27,"10.84.42.134"
"1495484438.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484438.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484438.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484431.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484431.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484431.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484429.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484429.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484429.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484426.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484426.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484426.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484423.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484423.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484423.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484316.000",6467,1823,4644,"10.11.168.10",445,23,9,14,"10.84.42.134"
"1495484298.000",10060,4506,5554,"10.11.168.180",445,48,22,26,"10.84.42.134"
"1495484100.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484100.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484100.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484097.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484097.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484092.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484092.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484002.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484002.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484002.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483938.000",10123,4569,5554,"10.11.168.180",445,49,23,26,"10.84.42.134"
"1495483936.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483936.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483936.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483935.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483935.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483935.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483772.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483772.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483758.000",13140,5941,7199,"10.11.168.180",445,64,31,33,"10.84.42.134"
"1495483756.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483756.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483756.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483608.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483604.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483604.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483604.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483598.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483598.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483598.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483442.000",7444,2347,5097,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495483427.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483427.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483427.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483228.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483228.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483228.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482798.000",10118,4564,5554,"10.11.168.180",445,49,23,26,"10.84.42.134"
"1495482484.000",6541,2211,4330,"10.11.168.10",445,28,18,10,"10.84.42.134"
"1495482338.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482338.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495490020.000",20237,9040,11197,"10.11.168.180",445,96,46,50,"10.84.42.134"
"1495489913.000",2134,1218,916,"10.83.22.26",445,17,7,10,"10.84.42.134"
"1495489911.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489911.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489911.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489911.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489911.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489911.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489911.000",282,142,140,"10.83.22.26",445,5,2,3,"10.84.42.134"
"1495489910.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489910.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489910.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489616.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495489421.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489421.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489421.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489354.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489354.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489354.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489341.000",2066,1150,916,"10.83.29.158",445,16,6,10,"10.84.42.134"
"1495489341.000",282,142,140,"10.83.29.158",445,5,2,3,"10.84.42.134"
"1495489340.000",422,212,210,"10.83.68.49",445,7,3,4,"10.84.42.134"
"1495489340.000",2066,1150,916,"10.83.29.158",445,16,6,10,"10.84.42.134"
"1495489340.000",2070,1154,916,"10.83.68.49",445,16,6,10,"10.84.42.134"
"1495489340.000",2070,1154,916,"10.83.68.49",445,16,6,10,"10.84.42.134"
"1495489340.000",282,142,140,"10.83.29.158",445,5,2,3,"10.84.42.134"
"1495489340.000",422,212,210,"10.83.68.49",445,7,3,4,"10.84.42.134"
"1495489339.000",2066,1150,916,"10.83.29.158",445,16,6,10,"10.84.42.134"
"1495489339.000",2070,1154,916,"10.83.68.49",445,16,6,10,"10.84.42.134"
"1495489339.000",282,142,140,"10.83.29.158",445,5,2,3,"10.84.42.134"
"1495489339.000",422,212,210,"10.83.68.49",445,7,3,4,"10.84.42.134"
"1495489203.000",16535,9183,7352,"10.11.168.10",445,77,31,46,"10.84.42.134"
"1495489098.000",6573,1823,4750,"10.11.168.9",445,23,9,14,"10.84.42.134"
"1495489004.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489004.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495487844.000",10060,4506,5554,"10.11.168.180",445,48,22,26,"10.84.42.134"
"1495487724.000",16840,7484,9356,"10.11.168.180",445,84,39,45,"10.84.42.134"
"1495487048.000",8635,3005,5630,"10.11.168.180",445,35,16,19,"10.84.42.134"
"1495487016.000",6595,1881,4714,"10.11.168.10",445,25,10,15,"10.84.42.134"
"1495487007.000",159194,120992,38202,"10.188.60.18",445,369,175,194,"10.84.42.134"
"1495486955.000",16968,7580,9388,"10.11.168.180",445,80,38,42,"10.84.42.134"
"1495486916.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1495486759.000",26668,11739,14929,"10.11.168.180",445,127,62,65,"10.84.42.134"
"1495486475.000",7420,2347,5073,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495486106.000",47643,21086,26557,"10.11.168.180",445,245,118,127,"10.84.42.134"
"1495485828.000",10060,4506,5554,"10.11.168.180",445,48,22,26,"10.84.42.134"
"1495485802.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485802.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485802.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485701.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485701.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485699.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485699.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485699.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485696.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485696.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485696.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485629.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485629.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485629.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485083.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485083.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485083.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485082.000",7485,2347,5138,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495485079.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485079.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485079.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485077.000",6467,1823,4644,"10.11.168.10",445,23,9,14,"10.84.42.134"
"1495484669.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484669.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484669.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484653.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484653.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484653.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484619.000",6488,1823,4665,"10.11.168.9",445,23,9,14,"10.84.42.134"
"1495484605.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495484605.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495484605.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495484418.000",13603,6178,7425,"10.11.168.180",445,66,31,35,"10.84.42.134"
"1495483210.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483210.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483210.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483105.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483105.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483105.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483098.000",10313,4699,5614,"10.11.168.180",445,51,24,27,"10.84.42.134"
"1495483076.000",7238,3239,3999,"10.11.168.180",445,35,16,19,"10.84.42.134"
"1495482819.000",6488,1823,4665,"10.11.168.9",445,23,9,14,"10.84.42.134"
"1495482599.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482599.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482438.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482438.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495482438.000",10118,4564,5554,"10.11.168.180",445,49,23,26,"10.84.42.134"
"1495482438.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482275.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482275.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495482275.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482269.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482269.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482265.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482265.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482265.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495482237.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482237.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482237.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495482231.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482217.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482217.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482217.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495481628.000",10118,4564,5554,"10.11.168.180",445,49,23,26,"10.84.42.134"
"1495489742.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489742.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489742.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489697.000",2134,1218,916,"10.83.22.26",445,17,7,10,"10.84.42.134"
"1495489697.000",282,142,140,"10.83.22.26",445,5,2,3,"10.84.42.134"
"1495488750.000",16534,7310,9224,"10.11.168.180",445,77,36,41,"10.84.42.134"
"1495487664.000",6907,3104,3803,"10.11.168.180",445,34,15,19,"10.84.42.134"
"1495487519.000",149356,111254,38102,"10.188.60.18",445,364,181,183,"10.84.42.134"
"1495487231.000",6467,1823,4644,"10.11.168.10",445,23,9,14,"10.84.42.134"
"1495486094.000",6505,1881,4624,"10.11.168.9",445,24,10,14,"10.84.42.134"
"1495486076.000",6417,1823,4594,"10.11.168.10",445,23,9,14,"10.84.42.134"
"1495486038.000",10060,4506,5554,"10.11.168.180",445,48,22,26,"10.84.42.134"
"1495486023.000",6488,1823,4665,"10.11.168.9",445,23,9,14,"10.84.42.134"
"1495486016.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1495485751.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485751.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485751.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485750.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485750.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485750.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485749.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485749.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485749.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495485749.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485749.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495485749.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495485026.000",574,0,574,"10.125.242.1",445,8,0,8,"10.84.42.134"
"1495485026.000",574,0,574,"136.98.149.1",445,8,0,8,"10.84.42.134"
"1495485026.000",574,0,574,"136.98.100.1",445,8,0,8,"10.84.42.134"
"1495485018.000",10060,4506,5554,"10.11.168.180",445,48,22,26,"10.84.42.134"
"1495483842.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483842.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483842.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483837.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483837.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483837.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483828.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483828.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483828.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483810.000",574,0,574,"136.98.149.1",445,8,0,8,"10.84.42.134"
"1495483810.000",574,0,574,"136.98.100.1",445,8,0,8,"10.84.42.134"
"1495483809.000",217936,113950,103986,"10.11.168.9",445,797,392,405,"10.84.42.134"
"1495483797.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483797.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483797.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483796.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483788.000",10060,4506,5554,"10.11.168.180",445,48,22,26,"10.84.42.134"
"1495483786.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483786.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483786.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483777.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483777.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483776.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483776.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483776.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483737.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483737.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483737.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483729.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483729.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483729.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483728.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495483728.000",6907,3104,3803,"10.11.168.180",445,34,15,19,"10.84.42.134"
"1495483728.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483728.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483630.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495483630.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495483617.000",6531,1822,4709,"10.11.168.9",445,23,9,14,"10.84.42.134"
"1495482837.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495482837.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482837.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482828.000",10060,4506,5554,"10.11.168.180",445,48,22,26,"10.84.42.134"
"1495482827.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495482827.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482392.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482392.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482392.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495482390.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482390.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482382.000",7485,2347,5138,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495482381.000",6575,1951,4624,"10.11.168.10",445,25,11,14,"10.84.42.134"
"1495482378.000",6905,3162,3743,"10.11.168.180",445,34,16,18,"10.84.42.134"
"1495482377.000",6467,1823,4644,"10.11.168.10",445,23,9,14,"10.84.42.134"
"1495482289.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495482289.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495482289.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495481921.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495481921.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495481921.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495481919.000",6488,1823,4665,"10.11.168.9",445,23,9,14,"10.84.42.134"
"1495481398.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495481398.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495481398.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495481309.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495481309.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495481309.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495481305.000",13822,6355,7467,"10.11.168.180",445,64,30,34,"10.84.42.134"
"1495481294.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495481294.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495481294.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489642.000",282,142,140,"10.83.22.26",445,5,2,3,"10.84.42.134"
"1495489642.000",282,142,140,"10.83.22.26",445,5,2,3,"10.84.42.134"
"1495489642.000",2000,1154,846,"10.83.22.26",445,15,6,9,"10.84.42.134"
"1495489642.000",2000,1154,846,"10.83.22.26",445,15,6,9,"10.84.42.134"
"1495489642.000",352,212,140,"10.83.22.26",445,6,3,3,"10.84.42.134"
"1495489640.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489640.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489640.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489640.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489640.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489640.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489469.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489469.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489469.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489469.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489469.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489469.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489469.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489469.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489469.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489453.000",282,142,140,"10.83.22.26",445,5,2,3,"10.84.42.134"
"1495489453.000",2000,1154,846,"10.83.22.26",445,15,6,9,"10.84.42.134"
"1495489452.000",282,142,140,"10.83.22.26",445,5,2,3,"10.84.42.134"
"1495489450.000",492,0,492,"10.125.242.1",445,7,0,7,"10.84.42.134"
"1495489450.000",492,0,492,"136.98.100.1",445,7,0,7,"10.84.42.134"
"1495489450.000",492,0,492,"136.98.149.1",445,7,0,7,"10.84.42.134"
"1495489337.000",282,142,140,"10.83.29.158",445,5,2,3,"10.84.42.134"
"1495489337.000",2070,1154,916,"10.83.68.49",445,16,6,10,"10.84.42.134"
"1495489337.000",422,212,210,"10.83.68.49",445,7,3,4,"10.84.42.134"
"1495489337.000",2066,1150,916,"10.83.29.158",445,16,6,10,"10.84.42.134"
"1495489336.000",2070,1154,916,"10.83.68.49",445,16,6,10,"10.84.42.134"
"1495489336.000",422,212,210,"10.83.68.49",445,7,3,4,"10.84.42.134"
"1495489335.000",282,142,140,"10.83.29.158",445,5,2,3,"10.84.42.134"
"1495489335.000",2066,1150,916,"10.83.29.158",445,16,6,10,"10.84.42.134"
"1495489334.000",82,0,82,"186.214.252.94",445,1,0,1,"10.84.42.134"
"1495489333.000",82,0,82,"136.98.182.1",445,2,0,2,"10.84.42.134"
"1495489333.000",82,0,82,"136.98.182.1",445,2,0,2,"10.84.42.134"
"1495489333.000",82,0,82,"186.214.252.94",445,1,0,1,"10.84.42.134"
"1495489333.000",82,0,82,"136.98.181.1",445,2,0,2,"10.84.42.134"
"1495489333.000",82,0,82,"10.157.36.22",445,2,0,2,"10.84.42.134"
"1495489333.000",82,0,82,"136.98.181.1",445,2,0,2,"10.84.42.134"
"1495489333.000",82,0,82,"10.157.36.22",445,2,0,2,"10.84.42.134"
"1495489331.000",82,0,82,"136.98.181.1",445,2,0,2,"10.84.42.134"
"1495489331.000",82,0,82,"10.157.36.22",445,2,0,2,"10.84.42.134"
"1495489331.000",82,0,82,"136.98.182.1",445,2,0,2,"10.84.42.134"
