"_time",bytes,"bytes_in","bytes_out","dest_ip","dest_port",packets,"packets_in","packets_out","src_ip"
"1494662893.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494712394.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494706994.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494706095.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494713294.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494708794.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494709694.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494691783.000",21637,9293,12344,"10.11.168.9",445,73,33,40,"10.84.42.134"
"1494686294.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494686022.000",14100,4739,9361,"10.11.168.9",445,51,22,29,"10.84.42.134"
"1494685393.000",7945,2727,5218,"10.11.168.9",445,29,13,16,"10.84.42.134"
"1494680201.000",14100,4739,9361,"10.11.168.9",445,51,22,29,"10.84.42.134"
"1494705195.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494704294.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494703968.000",14100,4739,9361,"10.11.168.9",445,51,22,29,"10.84.42.134"
"1494697994.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494702494.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494697907.000",14228,4803,9425,"10.11.168.9",445,53,23,30,"10.84.42.134"
"1494694394.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494692593.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494689893.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494688093.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494684493.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494679993.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494678193.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494675493.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494687193.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494680894.000",7881,2663,5218,"10.11.168.9",445,28,12,16,"10.84.42.134"
"1494669192.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494668292.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494652992.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494650291.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494681793.000",7881,2663,5218,"10.11.168.9",445,28,12,16,"10.84.42.134"
"1494674319.000",14292,4803,9489,"10.11.168.9",445,54,23,31,"10.84.42.134"
"1494656376.000",14164,4739,9425,"10.11.168.10",445,52,22,30,"10.84.42.134"
"1494655692.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494658392.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494649716.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494647591.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494643474.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1494632291.000",7833,2615,5218,"10.11.168.10",445,29,13,16,"10.84.42.134"
"1494674592.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494671893.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494668738.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494661092.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494656593.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494653892.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494643091.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494636992.000",14440,5009,9431,"10.11.168.10",445,54,24,30,"10.84.42.134"
"1494665593.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494651191.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1494639492.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494672792.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494670992.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494670093.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494667392.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494662977.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494659293.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494657493.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494654792.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494648492.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494635891.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494633191.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494630491.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494627791.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494623290.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494463984.000",8137,2743,5394,"10.11.168.10",445,30,13,17,"10.84.42.134"
"1494459483.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494457683.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494454983.000",8137,2743,5394,"10.11.168.9",445,30,13,17,"10.84.42.134"
"1494652093.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494646692.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494649391.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494640391.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494638591.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494634991.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494644891.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494643991.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494641291.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494637692.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494636791.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493783917.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493776717.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493771933.000",14228,4803,9425,"10.11.168.9",445,53,23,30,"10.84.42.134"
"1493771316.000",7628,2417,5211,"10.11.168.9",445,28,12,16,"10.84.42.134"
"1493765632.000",14756,5255,9501,"10.11.168.9",445,55,24,31,"10.84.42.134"
"1493747916.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493747849.000",1992,1146,846,"10.83.68.215",445,15,6,9,"10.83.84.244"
"1493747849.000",352,212,140,"10.83.68.215",445,6,3,3,"10.83.84.244"
"1493747151.000",82,0,82,"136.98.140.1",445,1,0,1,"10.83.84.244"
"1493747112.000",82,0,82,"136.98.140.1",445,1,0,1,"10.83.84.244"
"1493746848.000",282,142,140,"10.83.68.215",445,5,2,3,"10.83.84.244"
"1493744315.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493743416.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493740716.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493734415.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493733514.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494631290.000",21425,9087,12338,"10.11.168.10",445,72,32,40,"10.84.42.134"
"1494628691.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494625090.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494612386.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1494634091.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494621490.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494619690.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494618790.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494616090.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494606625.000",14756,5319,9437,"10.11.168.10",445,55,25,30,"10.84.42.134"
"1494625528.000",14228,4739,9489,"10.11.168.10",445,53,22,31,"10.84.42.134"
"1494600143.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494594489.000",7843,2487,5356,"10.11.168.10",445,29,13,16,"10.84.42.134"
"1494589089.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494626891.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494618987.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494615190.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494469253.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1494468484.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494464884.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494274463.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494264008.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1494264008.000",282,142,140,"10.83.68.49",445,5,2,3,"10.83.84.244"
"1494254662.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494240261.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494239361.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494232161.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494212360.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494206959.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494622390.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494617890.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494614290.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494613390.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494609790.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494610690.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494608890.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494607990.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494606190.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494605290.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494601690.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494600790.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494604390.000",7881,2663,5218,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1494580989.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494580089.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494579189.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494603490.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494599889.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494598989.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494596289.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494595389.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494592689.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494588081.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494578289.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494593589.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494585489.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494583689.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1494581889.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494569288.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494568389.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494542471.000",14553,5058,9495,"10.11.168.10",445,54,23,31,"10.84.42.134"
"1494535987.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494589989.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494587289.000",7881,2663,5218,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1494591789.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494590889.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494586389.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494581299.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1494576489.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494573788.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494571088.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494568636.000",22037,9565,12472,"10.11.168.10",445,76,34,42,"10.84.42.134"
"1494571989.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494565688.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494564788.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494557588.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494555793.000",20016,6076,13940,"10.11.168.10",445,69,29,40,"10.84.42.134"
"1494548712.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494537787.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494535087.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494575418.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494570188.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494567488.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494562088.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494562035.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1494546787.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494536289.000",14164,4739,9425,"10.11.168.9",445,52,22,30,"10.84.42.134"
"1494534187.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494525187.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494520686.000",7565,2353,5212,"10.11.168.9",445,27,11,16,"10.84.42.134"
"1494517086.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494513486.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494512586.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494508986.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494575589.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494574688.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494550388.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494547687.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494545887.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494498185.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494493685.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494487385.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494483785.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494481985.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494481084.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494262870.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1494262870.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.244"
"1494262870.000",282,142,140,"10.83.185.3",445,5,2,3,"10.83.84.244"
"1494262870.000",2008,1162,846,"10.83.185.3",445,15,6,9,"10.83.84.244"
"1494261919.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.244"
"1494563888.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494562988.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494561188.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494560288.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494559388.000",7500,2353,5147,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494556688.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494553088.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494552188.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494551288.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494544987.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494543187.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494542287.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494538687.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494558488.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494549488.000",9025,2359,6666,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1494548587.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1494536887.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494530587.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494421682.000",7499,2352,5147,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494408238.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494533287.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494530228.000",14292,4867,9425,"10.11.168.9",445,54,24,30,"10.84.42.134"
"1494524407.000",14228,4803,9425,"10.11.168.9",445,53,23,30,"10.84.42.134"
"1494523386.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494521586.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494526987.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493973848.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493954947.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493954047.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493933346.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493931546.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493911030.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1493909945.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493905089.000",14164,4739,9425,"10.11.168.10",445,52,22,30,"10.84.42.134"
"1493867643.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493866743.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493855042.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493848742.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493817240.000",7500,2352,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493814067.000",105796,41224,64572,"10.11.168.10",445,393,194,199,"10.84.42.134"
"1493814033.000",23284,8906,14378,"10.11.168.10",445,69,29,40,"10.84.42.134"
"1493802839.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493801939.000",7881,2663,5218,"10.11.168.9",445,28,12,16,"10.84.42.134"
"1493793839.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493774017.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494529687.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494528787.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494509886.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494507186.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494500885.000",7629,2481,5148,"10.11.168.9",445,28,13,15,"10.84.42.134"
"1494497285.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494492785.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494480184.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1494473884.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494472984.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494519786.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494519482.000",62,0,62,"10.77.180.102",445,1,0,1,"10.84.42.231"
"1494519476.000",132,0,132,"10.77.180.102",445,2,0,2,"10.84.42.231"
"1494518887.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494517926.000",14672,5113,9559,"10.11.168.9",445,56,24,32,"10.84.42.134"
"1494516186.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494514386.000",7565,2353,5212,"10.11.168.9",445,27,11,16,"10.84.42.134"
"1494511686.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494510904.000",14164,4739,9425,"10.11.168.9",445,52,22,30,"10.84.42.134"
"1494510786.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494508086.000",7945,2727,5218,"10.11.168.9",445,29,13,16,"10.84.42.134"
"1494506286.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494504780.000",21489,9087,12402,"10.11.168.9",445,73,32,41,"10.84.42.134"
"1494502686.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494501786.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494499085.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494496385.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494492658.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1494486897.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494482885.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493763217.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493747241.000",282,142,140,"10.83.68.215",445,5,2,3,"10.83.84.244"
"1493747241.000",1992,1146,846,"10.83.68.215",445,15,6,9,"10.83.84.244"
"1493703832.000",3032276516,3023586795,8689721,"10.188.60.18",445,2108515,1993788,114727,"10.84.42.134"
"1493702913.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493697513.000",7713,2495,5218,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1493694813.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494494585.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494490085.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494488285.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494486485.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494485585.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494484685.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494481255.000",14164,4739,9425,"10.11.168.10",445,52,22,30,"10.84.42.134"
"1494477484.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
