"_time",bytes,"bytes_in","bytes_out","dest_ip","dest_port",packets,"packets_in","packets_out","src_ip"
"1493980148.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493979248.000",7779,2423,5356,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1493963947.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493962148.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493958018.000",5137966698,5126507573,11459125,"10.188.60.18",445,3539014,3379104,159910,"10.84.42.134"
"1493952247.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493950698.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1493949548.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493948647.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493944147.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493941447.000",7779,2423,5356,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1493936955.000",20016,6076,13940,"10.11.168.10",445,69,29,40,"10.84.42.134"
"1493912645.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493907245.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493900945.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493887444.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493885644.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493884744.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493881144.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493878443.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493871243.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493844242.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493844175.000",14164,4739,9425,"10.11.168.10",445,52,22,30,"10.84.42.134"
"1493843342.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493842442.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493836141.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493835241.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493834341.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493822640.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493822442.000",3766201,1115155,2651046,"10.188.60.18",445,10457,4964,5493,"10.84.42.134"
"1493820941.000",22608,8524,14084,"10.11.168.10",445,68,29,39,"10.84.42.134"
"1493820840.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493819040.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493783017.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493778516.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493774916.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493772216.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493769517.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493768616.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493765917.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493752910.000",14376,4945,9431,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1493747839.000",82,0,82,"136.98.140.1",445,1,0,1,"10.83.84.244"
"1493747032.000",20681,6729,13952,"10.11.168.10",445,73,33,40,"10.84.42.134"
"1493746982.000",1992,1146,846,"10.83.68.215",445,15,6,9,"10.83.84.244"
"1493746982.000",352,212,140,"10.83.29.103",445,6,3,3,"10.83.84.244"
"1493727236.000",96690,38657,58033,"10.11.168.10",445,362,177,185,"10.84.42.134"
"1493726315.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493720914.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493693013.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1493688513.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493662684.000",2000,1154,846,"10.83.65.38",445,15,6,9,"10.83.84.205"
"1493662684.000",352,212,140,"10.83.65.38",445,6,3,3,"10.83.84.205"
"1493662684.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.205"
"1493662684.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.205"
"1493660885.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.205"
"1493660885.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.205"
"1493605708.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493604809.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493600309.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493396000.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493378899.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493362699.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493354422.000",14100,4739,9361,"10.11.168.9",445,51,22,29,"10.84.42.134"
"1493351898.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493319497.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493314997.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493310150.000",1987,1141,846,"10.83.134.91",445,15,6,9,"10.83.84.244"
"1493310150.000",282,142,140,"10.83.3.150",445,5,2,3,"10.83.84.244"
"1493310149.000",356,216,140,"10.83.65.91",445,6,3,3,"10.83.84.244"
"1493310149.000",352,212,140,"10.83.134.91",445,6,3,3,"10.83.84.244"
"1493310149.000",2008,1162,846,"10.83.42.91",445,15,6,9,"10.83.84.244"
"1493310149.000",2008,1162,846,"10.83.3.150",445,15,6,9,"10.83.84.244"
"1493310149.000",282,142,140,"10.83.42.91",445,5,2,3,"10.83.84.244"
"1493310149.000",1986,1140,846,"10.83.65.91",445,15,6,9,"10.83.84.244"
"1493310149.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.244"
"1493310149.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1493310139.000",82,0,82,"136.98.40.1",445,1,0,1,"10.83.84.244"
"1493308696.000",7500,2352,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493304910.000",14736,5065,9671,"10.11.168.10",445,55,23,32,"10.84.42.134"
"1493267294.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493252893.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493233993.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493233093.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493230392.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493220492.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493217464.000",21489,9087,12402,"10.11.168.10",445,73,32,41,"10.84.42.134"
"1493216892.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493214191.000",7629,2417,5212,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1493206991.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493192590.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493179091.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493135888.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493119688.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493102588.000",8073,2679,5394,"10.11.168.9",445,29,12,17,"10.84.42.134"
"1493089986.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493086387.000",7881,2663,5218,"10.11.168.9",445,28,12,16,"10.84.42.134"
"1493083686.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1493054328.000",82,0,82,"136.98.140.1",445,1,0,1,"10.83.84.244"
"1493054220.000",82,0,82,"136.98.140.1",445,1,0,1,"10.83.84.244"
"1493030584.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493026983.000",7565,2353,5212,"10.11.168.9",445,27,11,16,"10.84.42.134"
"1493011677.000",10569,3270,7299,"10.11.168.10",445,40,18,22,"10.84.42.134"
"1493007164.000",134,70,64,"10.11.168.10",445,3,1,2,"10.84.42.134"
"1492997282.000",7629,2417,5212,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1492994581.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1492990081.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1492977481.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1492973880.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1492957679.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1492954979.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1492953180.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1492939679.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1492928256.000",14100,4739,9361,"10.11.168.9",445,51,22,29,"10.84.42.134"
"1495214203.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495206102.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495204788.000",14164,4739,9425,"10.11.168.10",445,52,22,30,"10.84.42.134"
"1495198902.000",7629,2417,5212,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1495188101.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1495177302.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1495171902.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495168302.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495153000.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495128700.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1495125099.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495094363.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1495028796.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495025196.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1495011695.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1495008095.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494996394.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494972092.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494955891.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494951052.000",356,216,140,"10.83.65.91",445,6,3,3,"10.83.84.205"
"1494951052.000",1986,1140,846,"10.83.65.91",445,15,6,9,"10.83.84.205"
"1494950933.000",138,78,60,"10.83.65.91",445,3,1,2,"10.83.84.205"
"1494950835.000",352,212,140,"10.83.3.150",445,6,3,3,"10.83.84.205"
"1494950830.000",286,146,140,"10.83.65.91",445,5,2,3,"10.83.84.205"
"1494950830.000",1986,1140,846,"10.83.65.91",445,15,6,9,"10.83.84.205"
"1494950830.000",282,142,140,"10.83.29.108",445,5,2,3,"10.83.84.205"
"1494936992.000",7563,2416,5147,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494936091.000",7499,2352,5147,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494926191.000",7563,2416,5147,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494919995.000",21299,7607,13692,"10.11.168.9",445,79,36,43,"10.84.42.134"
"1494910403.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494903202.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494894202.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494891502.000",7881,2663,5218,"10.11.168.9",445,28,12,16,"10.84.42.134"
"1494889702.000",7881,2663,5218,"10.11.168.9",445,28,12,16,"10.84.42.134"
"1494883401.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494876893.000",282,142,140,"10.83.204.138",445,5,2,3,"10.83.84.205"
"1494876893.000",2000,1154,846,"10.83.204.138",445,15,6,9,"10.83.84.205"
"1494875301.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494874847.000",1986,1140,846,"10.83.65.91",445,15,6,9,"10.83.84.205"
"1494874847.000",2004,1158,846,"10.83.204.210",445,15,6,9,"10.83.84.205"
"1494874847.000",356,216,140,"10.83.65.91",445,6,3,3,"10.83.84.205"
"1494874847.000",2000,1154,846,"10.83.204.138",445,15,6,9,"10.83.84.205"
"1494874847.000",282,142,140,"10.83.204.138",445,5,2,3,"10.83.84.205"
"1494874847.000",282,142,140,"10.83.204.210",445,5,2,3,"10.83.84.205"
"1494874526.000",352,212,140,"10.83.204.210",445,6,3,3,"10.83.84.205"
"1494874526.000",356,216,140,"10.83.65.91",445,6,3,3,"10.83.84.205"
"1494874526.000",2004,1158,846,"10.83.204.210",445,15,6,9,"10.83.84.205"
"1494874526.000",282,142,140,"10.83.204.138",445,5,2,3,"10.83.84.205"
"1494874526.000",1986,1140,846,"10.83.65.91",445,15,6,9,"10.83.84.205"
"1494874401.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494869029.000",82,0,82,"136.98.140.1",445,1,0,1,"10.83.84.205"
"1494849200.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494833899.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494823999.000",7881,2663,5218,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1494811398.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494804198.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494797898.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494796098.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494794298.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494780798.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494779898.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494770897.000",7881,2663,5218,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1494765243.000",14164,4739,9425,"10.11.168.10",445,52,22,30,"10.84.42.134"
"1494764596.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494757593.000",14433,5124,9309,"10.11.168.9",445,53,25,28,"10.84.42.134"
"1494754696.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494751997.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494742096.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494740336.000",14164,4803,9361,"10.11.168.9",445,52,23,29,"10.84.42.134"
"1494738495.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494737595.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494733996.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494732195.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494724095.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494721912.000",14100,4739,9361,"10.11.168.9",445,51,22,29,"10.84.42.134"
"1494715995.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494715094.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494710929.000",14164,4739,9425,"10.11.168.9",445,52,22,30,"10.84.42.134"
"1494701594.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494698894.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494697093.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494695294.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494688993.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494683593.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494676392.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494673692.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494664692.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494663792.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494661992.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494660193.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494645791.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494642191.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494631392.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494629591.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494625990.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494624191.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494620590.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494616990.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1494612490.000",7500,2352,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494611590.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494607090.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494602590.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494598089.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494597189.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494594382.000",14164,4739,9425,"10.11.168.10",445,52,22,30,"10.84.42.134"
"1494588189.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494584589.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494582789.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1494577389.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494541387.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494532387.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494527887.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494478384.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494475684.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494466684.000",7779,2423,5356,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1494465784.000",8405,3005,5400,"10.11.168.10",445,30,13,17,"10.84.42.134"
"1494463083.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494462183.000",8073,2679,5394,"10.11.168.10",445,29,12,17,"10.84.42.134"
"1494457370.000",14292,4803,9489,"10.11.168.10",445,54,23,31,"10.84.42.134"
"1494456783.000",8137,2743,5394,"10.11.168.10",445,30,13,17,"10.84.42.134"
"1494446883.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494445083.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494441482.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494440890.000",82,0,82,"136.98.26.1",445,1,0,1,"10.83.84.244"
"1494440890.000",82,0,82,"136.98.209.1",445,1,0,1,"10.83.84.244"
"1494440582.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
"1494438105.000",14228,4803,9425,"10.11.168.9",445,53,23,30,"10.84.42.134"
"1494432128.000",352,212,140,"10.83.134.91",445,6,3,3,"10.83.84.244"
"1494432128.000",1987,1141,846,"10.83.134.91",445,15,6,9,"10.83.84.244"
"1494432084.000",138,78,60,"10.83.3.150",445,3,1,2,"10.83.84.244"
"1494431722.000",82,0,82,"136.98.40.1",445,1,0,1,"10.83.84.244"
"1494431719.000",1987,1141,846,"10.83.134.91",445,15,6,9,"10.83.84.244"
"1494431719.000",352,212,140,"10.83.134.91",445,6,3,3,"10.83.84.244"
"1494431714.000",138,78,60,"10.83.3.150",445,3,1,2,"10.83.84.244"
"1494431709.000",82,0,82,"136.98.40.1",445,1,0,1,"10.83.84.244"
"1494427833.000",1987,1141,846,"10.83.134.91",445,15,6,9,"10.83.84.244"
"1494427832.000",352,212,140,"10.83.134.91",445,6,3,3,"10.83.84.244"
"1494425282.000",7499,2352,5147,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494423482.000",7499,2352,5147,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1494408569.000",7565,2353,5212,"10.11.168.10",445,27,11,16,"10.84.42.134"
"1494404069.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494389669.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494387868.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494377968.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494372568.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494370333.000",282,142,140,"10.83.3.206",445,5,2,3,"10.83.84.244"
"1494370333.000",1987,1141,846,"10.83.3.206",445,15,6,9,"10.83.84.244"
"1494356367.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494350165.000",352,212,140,"10.83.3.206",445,6,3,3,"10.83.84.244"
"1494350165.000",1987,1141,846,"10.83.3.206",445,15,6,9,"10.83.84.244"
"1494350067.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494333282.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1494332066.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494309564.000",7881,2663,5218,"10.11.168.10",445,28,12,16,"10.84.42.134"
"1494304164.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494302364.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494287963.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494275285.000",2008,1162,846,"10.83.185.3",445,15,6,9,"10.83.84.244"
"1494275284.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.244"
"1494271763.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1494269062.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494267262.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1494266411.000",352,212,140,"10.83.185.3",445,6,3,3,"10.83.84.244"
"1494266411.000",2000,1154,846,"10.83.68.49",445,15,6,9,"10.83.84.244"
"1494266411.000",352,212,140,"10.83.68.49",445,6,3,3,"10.83.84.244"
"1494266411.000",2008,1162,846,"10.83.185.3",445,15,6,9,"10.83.84.244"
"1493981048.000",7565,2353,5212,"10.11.168.9",445,27,11,16,"10.84.42.134"
"1493957993.000",10295,3002,7293,"10.11.168.10",445,40,18,22,"10.84.42.134"
"1493957647.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493946847.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493932446.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493927046.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493925072.000",14228,4803,9425,"10.11.168.10",445,53,23,30,"10.84.42.134"
"1493911745.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493891044.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493890144.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493877543.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493869443.000",7501,2353,5148,"10.11.168.10",445,26,11,15,"10.84.42.134"
"1493831032.000",21553,9151,12402,"10.11.168.10",445,74,33,41,"10.84.42.134"
"1493825340.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493384300.000",7565,2417,5148,"10.11.168.10",445,27,12,15,"10.84.42.134"
"1493378667.000",14100,4739,9361,"10.11.168.10",445,51,22,29,"10.84.42.134"
"1493372485.000",14709,5144,9565,"10.11.168.10",445,57,25,32,"10.84.42.134"
"1493354598.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493353537.000",12621,3404,9217,"10.11.168.10",445,46,20,26,"10.84.42.134"
"1493336597.000",7501,2353,5148,"10.11.168.9",445,26,11,15,"10.84.42.134"
"1493335698.000",7565,2417,5148,"10.11.168.9",445,27,12,15,"10.84.42.134"
